school_rank,school_name,school_id,school_state,professor_id,professor_legacy_id,professor_first,professor_last,department,avg_rating,avg_difficulty,would_take_again_percent,num_ratings,profile_url
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xMjYyMjU2,1262256,Ed,Hunter,Computer Science,3.8,1.8,100,17,https://www.ratemyprofessors.com/professor/1262256
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xOTQ3ODc4,1947878,Dan,Jordan,Accounting,3.7,1,100,3,https://www.ratemyprofessors.com/professor/1947878
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yNDM0MjUx,2434251,Andrew,Crook,English,5,3,100,1,https://www.ratemyprofessors.com/professor/2434251
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjg1MDg1,2285085,Zoe,Ballinger,English,4,2,100,1,https://www.ratemyprofessors.com/professor/2285085
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNjM0OTE=,163491,Daniel,Boxberger,Anthropology,2.9,3,11.1111,53,https://www.ratemyprofessors.com/professor/163491
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci01NzY0ODQ=,576484,Jill,Hunt-Thompson,Communication,2,4.1,0,15,https://www.ratemyprofessors.com/professor/576484
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yNDE4MTI3,2418127,Hussein,Abdelbaki,Modern and Classical Languages,1,4,0,1,https://www.ratemyprofessors.com/professor/2418127
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjM1MjAx,2235201,Duncan,Bennett,Mathematics,3.3,3,50,6,https://www.ratemyprofessors.com/professor/2235201
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci01MjE4ODA=,521880,James,Johnson,Computer Science,2.4,4,50,22,https://www.ratemyprofessors.com/professor/521880
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci05Mzg5NjE=,938961,Angela,Harwood,Education,4.2,2.4,100,16,https://www.ratemyprofessors.com/professor/938961
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNTA5MzU=,150935,Sarah,Campbell,Anthropology,3.2,3.4,75,49,https://www.ratemyprofessors.com/professor/150935
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMTkzMTMx,2193131,Connor,Ryan,Mathematics,3.8,3.9,70.9677,31,https://www.ratemyprofessors.com/professor/2193131
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzUyNzg3,2352787,Kristina,Nielsen,Music,1.5,3.5,16.6667,6,https://www.ratemyprofessors.com/professor/2352787
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjA0NDkz,2204493,Brittanie,Lockard,Exercise  Rehab Sciences,3.7,3,66.6667,3,https://www.ratemyprofessors.com/professor/2204493
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNzAwNzA0,1700704,Rebekah,Green,Environmental Studies,3.4,4.1,46.1538,18,https://www.ratemyprofessors.com/professor/1700704
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNjU5Mzg2,1659386,Kacey,Morrow,Design,4.2,3.5,100,9,https://www.ratemyprofessors.com/professor/1659386
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzQ3NDMz,2347433,Brian,Twenter,English,4.7,3.7,100,3,https://www.ratemyprofessors.com/professor/2347433
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNzcyNTYy,1772562,Michael,Fraas,Communication Disorders,3.9,2.3,66.6667,18,https://www.ratemyprofessors.com/professor/1772562
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0zMzYyMDU=,336205,Leroy,Plumlee,Business,2.6,3.8,0,47,https://www.ratemyprofessors.com/professor/336205
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xMzY3NzYy,1367762,Bradley,McCoy,Mathematics,3.9,3.3,73.3333,78,https://www.ratemyprofessors.com/professor/1367762
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNjk2OTI0,1696924,Nicholas,Margaritas,English,3.4,3.7,100,6,https://www.ratemyprofessors.com/professor/1696924
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMTg1ODAz,2185803,Jennifer,Villalva,Physics,2.6,2.9,53.8462,26,https://www.ratemyprofessors.com/professor/2185803
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzI3NDMx,2327431,Weiwei,Zhang,Sociology,4.8,1.4,100,5,https://www.ratemyprofessors.com/professor/2327431
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMDUwMjI0,2050224,Marc,Muniz,Chemistry,4.4,3.2,100,24,https://www.ratemyprofessors.com/professor/2050224
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjk3MzEx,2297311,Gabe,Wechter,Mathematics,2.3,3.7,33.3333,3,https://www.ratemyprofessors.com/professor/2297311
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNTg3OTIz,1587923,Doug,Banner,Human Services,4.2,1.7,100,6,https://www.ratemyprofessors.com/professor/1587923
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzc5MDk4,2379098,Steph,Strachan,Education,5,4,100,1,https://www.ratemyprofessors.com/professor/2379098
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjMwNTEx,2230511,Erin,Colvin,Computer Science,3.9,3.4,68.75,16,https://www.ratemyprofessors.com/professor/2230511
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMDYzMzg2,2063386,Cheryl,Gilge,Art History,1.7,3.8,12.5,9,https://www.ratemyprofessors.com/professor/2063386
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0xNjQwODUx,1640851,Constanze,Weise,History,3.3,2.4,0,7,https://www.ratemyprofessors.com/professor/1640851
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci01Nzk1MzM=,579533,Ben,Paulson,Geology,4.4,2.4,100,7,https://www.ratemyprofessors.com/professor/579533
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMzQ3NjM0,2347634,Josie,Melton,Education,5,3,100,1,https://www.ratemyprofessors.com/professor/2347634
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMjgyMTk1,2282195,Matthew,Render,Accounting,5,3.2,100,7,https://www.ratemyprofessors.com/professor/2282195
12,Western Washington University,U2Nob29sLTExODQ=,WA,VGVhY2hlci0yMTk5MjA2,2199206,Christina,Holt,English,3,3.5,50,2,https://www.ratemyprofessors.com/professor/2199206
